abv,ibu,id,beer,style,brewery_id,ounces,brewery,city,state,label
85,90,2600,Gone A-Rye,American Double / Imperial IPA,29,16,Cedar Creek Brewery,Seven Points,TX,Gone A-Rye (Cedar Creek Brewery)
NA,NA,2210,Special Release,NA,29,16,Cedar Creek Brewery,Seven Points,TX,Special Release (Cedar Creek Brewery)
68,70,2052,Dankosaurus,American IPA,29,16,Cedar Creek Brewery,Seven Points,TX,Dankosaurus (Cedar Creek Brewery)
51,35,1584,Scruffy's Smoked Alt,Smoked Beer,29,16,Cedar Creek Brewery,Seven Points,TX,Scruffy's Smoked Alt (Cedar Creek Brewery)
51,36,1182,Elliott's Phoned Home Pale Ale,American Pale Ale (APA),29,16,Cedar Creek Brewery,Seven Points,TX,Elliott's Phoned Home Pale Ale (Cedar Creek Brewery)
0.05,18,1050,The Lawn Ranger,Cream Ale,29,16,Cedar Creek Brewery,Seven Points,TX,The Lawn Ranger (Cedar Creek Brewery)
0.05,NA,1219,All American Blonde Ale,American Blonde Ale,452,12,Centennial Beer Company,Edwards,CO,All American Blonde Ale (Centennial Beer Company)
0.05,NA,1218,All American Red Ale,American Amber / Red Ale,452,12,Centennial Beer Company,Edwards,CO,All American Red Ale (Centennial Beer Company)
0.05,40,2377,Main St. Virginia Ale,Altbier,122,12,Center of the Universe Brewing C...,Ashland,VA,Main St. Virginia Ale (Center of the Universe Brewing C...)
45,24,1839,Chin Music Amber Lager,American Amber / Red Lager,122,12,Center of the Universe Brewing C...,Ashland,VA,Chin Music Amber Lager (Center of the Universe Brewing C...)
0.05,40,1248,Main St. Virginia Ale,Altbier,122,12,Center of the Universe Brewing C...,Ashland,VA,Main St. Virginia Ale (Center of the Universe Brewing C...)
52,42,1247,Ray Rayâ€™s Pale Ale,American Pale Ale (APA),122,12,Center of the Universe Brewing C...,Ashland,VA,Ray Rayâ€™s Pale Ale (Center of the Universe Brewing C...)
51,15,1649,Chai Ale,Herbed / Spiced Beer,350,16,Central Coast Brewing Company,San Luis Obispo,CA,Chai Ale (Central Coast Brewing Company)
72,85,1648,Lucky Day IPA,American IPA,350,16,Central Coast Brewing Company,San Luis Obispo,CA,Lucky Day IPA (Central Coast Brewing Company)
95,99,1647,Terrace Hill Double IPA,American Double / Imperial IPA,350,16,Central Coast Brewing Company,San Luis Obispo,CA,Terrace Hill Double IPA (Central Coast Brewing Company)
75,77,1646,Catch 23,American Black Ale,350,16,Central Coast Brewing Company,San Luis Obispo,CA,Catch 23 (Central Coast Brewing Company)
0.07,NA,2057,Stickin' In My Rye,Rye Beer,236,24,Champion Brewing Company,Charlottesville,VA,Stickin' In My Rye (Champion Brewing Company)
0.06,45,2056,Black Me Stout,American Stout,236,12,Champion Brewing Company,Charlottesville,VA,Black Me Stout (Champion Brewing Company)
0.05,22,2055,Killer Kolsch,KÃ¶lsch,236,12,Champion Brewing Company,Charlottesville,VA,Killer Kolsch (Champion Brewing Company)
0.07,65,1933,Missile IPA,American IPA,236,12,Champion Brewing Company,Charlottesville,VA,Missile IPA (Champion Brewing Company)
45,NA,2019,Enlighten,KÃ¶lsch,250,16,Chapman's Brewing,Angola,IN,Enlighten (Chapman's Brewing)
65,8,2018,Ale Cider,Fruit / Vegetable Beer,250,16,Chapman's Brewing,Angola,IN,Ale Cider (Chapman's Brewing)
55,30,2017,Pail Ale,American Pale Ale (APA),250,16,Chapman's Brewing,Angola,IN,Pail Ale (Chapman's Brewing)
45,NA,2016,Englishman,English Brown Ale,250,16,Chapman's Brewing,Angola,IN,Englishman (Chapman's Brewing)
0.08,69,2080,8 Barrel,American Strong Ale,226,16,Chatham Brewing,Chatham,NY,8 Barrel (Chatham Brewing)
55,40,2079,Oktoberfest,MÃ¤rzen / Oktoberfest,226,16,Chatham Brewing,Chatham,NY,Oktoberfest (Chatham Brewing)
57,58,2380,IPA #11,American IPA,121,16,Cheboygan Brewing Company,Cheboygan,MI,IPA #11 (Cheboygan Brewing Company)
57,10,2379,Blood Orange Honey,Fruit / Vegetable Beer,121,16,Cheboygan Brewing Company,Cheboygan,MI,Blood Orange Honey (Cheboygan Brewing Company)
52,NA,2354,Lighthouse Amber,Altbier,121,16,Cheboygan Brewing Company,Cheboygan,MI,Lighthouse Amber (Cheboygan Brewing Company)
89,126,2440,Bay of Bengal Double IPA (2014),American Double / Imperial IPA,99,12,Christian Moerlein Brewing Company,Cincinnati,OH,Bay of Bengal Double IPA (2014) (Christian Moerlein Brewing Company)
49,29,567,Churchkey Pilsner Style Beer,American Pilsner,526,12,Churchkey Can Company,Seattle,WA,Churchkey Pilsner Style Beer (Churchkey Can Company)
0.05,NA,1342,First Press,Cider,425,12,Ciderboys,Stevens Point,WI,First Press (Ciderboys)
0.05,NA,1341,Magic Apple,Cider,425,12,Ciderboys,Stevens Point,WI,Magic Apple (Ciderboys)
55,25,2349,Cubano Espresso,Bock,141,12,Cigar City Brewing Company,Tampa,FL,Cubano Espresso (Cigar City Brewing Company)
62,65,2014,Operation Homefront,American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Operation Homefront (Cigar City Brewing Company)
0.0819999999999999,65,2013,Wandering Pelican,American Black Ale,141,12,Cigar City Brewing Company,Tampa,FL,Wandering Pelican (Cigar City Brewing Company)
55,NA,2012,Sugar Plum,American Brown Ale,141,12,Cigar City Brewing Company,Tampa,FL,Sugar Plum (Cigar City Brewing Company)
55,NA,2011,Oktoberfest,MÃ¤rzen / Oktoberfest,141,12,Cigar City Brewing Company,Tampa,FL,Oktoberfest (Cigar City Brewing Company)
0.06,NA,2010,Puppy's Breath Porter,American Porter,141,12,Cigar City Brewing Company,Tampa,FL,Puppy's Breath Porter (Cigar City Brewing Company)
45,NA,2009,Happening Now,American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Happening Now (Cigar City Brewing Company)
0.07,60,1726,Hopped on the High Seas (Hop #529),American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Hopped on the High Seas (Hop #529) (Cigar City Brewing Company)
0.07,60,1725,Hopped on the High Seas (Calypso),American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Hopped on the High Seas (Calypso) (Cigar City Brewing Company)
63,NA,1695,Wiregrass Post-Prohibition Ale,American Pale Ale (APA),141,12,Cigar City Brewing Company,Tampa,FL,Wiregrass Post-Prohibition Ale (Cigar City Brewing Company)
0.07,60,1694,Dry-Hopped On The High Seas Caribbean-Style IPA,American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Dry-Hopped On The High Seas Caribbean-Style IPA (Cigar City Brewing Company)
0.07,60,1693,Hopped on the High Seas (Citra),American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Hopped on the High Seas (Citra) (Cigar City Brewing Company)
0.07,60,1692,Hopped on the High Seas (Ahtanum),American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Hopped on the High Seas (Ahtanum) (Cigar City Brewing Company)
55,NA,1369,Gwar Beer,American Pale Ale (APA),141,12,Cigar City Brewing Company,Tampa,FL,Gwar Beer (Cigar City Brewing Company)
52,NA,1243,Tropical Heatwave,American Pale Wheat Ale,141,16,Cigar City Brewing Company,Tampa,FL,Tropical Heatwave (Cigar City Brewing Company)
75,70,1142,Humidor Series India Pale Ale,American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Humidor Series India Pale Ale (Cigar City Brewing Company)
75,70,1141,Jai Alai IPA Aged on White Oak,American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Jai Alai IPA Aged on White Oak (Cigar City Brewing Company)
0.08,65,1140,JosÃ© MartÃ­ American Porter,American Porter,141,12,Cigar City Brewing Company,Tampa,FL,JosÃ© MartÃ­ American Porter (Cigar City Brewing Company)
0.05,NA,1139,Invasion Pale Ale,American Pale Ale (APA),141,12,Cigar City Brewing Company,Tampa,FL,Invasion Pale Ale (Cigar City Brewing Company)
55,25,1138,Maduro Brown Ale,English Brown Ale,141,12,Cigar City Brewing Company,Tampa,FL,Maduro Brown Ale (Cigar City Brewing Company)
55,25,571,Maduro Brown Ale,American Brown Ale,141,12,Cigar City Brewing Company,Tampa,FL,Maduro Brown Ale (Cigar City Brewing Company)
0.05,NA,570,Hotter Than Helles Lager,Munich Helles Lager,141,12,Cigar City Brewing Company,Tampa,FL,Hotter Than Helles Lager (Cigar City Brewing Company)
72,75,569,Tocobaga Red Ale,American Amber / Red Ale,141,12,Cigar City Brewing Company,Tampa,FL,Tocobaga Red Ale (Cigar City Brewing Company)
75,70,546,Jai Alai IPA,American IPA,141,12,Cigar City Brewing Company,Tampa,FL,Jai Alai IPA (Cigar City Brewing Company)
0.05,18,545,Florida Cracker Belgian Wit,Witbier,141,12,Cigar City Brewing Company,Tampa,FL,Florida Cracker Belgian Wit (Cigar City Brewing Company)
48,NA,2338,Shark Tracker Light lager,Light Lager,145,12,Cisco Brewers,Nantucket,MA,Shark Tracker Light lager (Cisco Brewers)
0.06,NA,1365,Pumple Drumkin,Pumpkin Ale,145,12,Cisco Brewers,Nantucket,MA,Pumple Drumkin (Cisco Brewers)
45,NA,1094,Grey Lady,Witbier,145,12,Cisco Brewers,Nantucket,MA,Grey Lady (Cisco Brewers)
62,NA,657,Summer of Lager,Munich Helles Lager,145,12,Cisco Brewers,Nantucket,MA,Summer of Lager (Cisco Brewers)
65,NA,656,Indie Pale Ale,American IPA,145,12,Cisco Brewers,Nantucket,MA,Indie Pale Ale (Cisco Brewers)
38,NA,359,Sankaty Light Lager,Light Lager,145,12,Cisco Brewers,Nantucket,MA,Sankaty Light Lager (Cisco Brewers)
0.0559999999999999,NA,56,Whale's Tale Pale Ale,English Pale Ale,145,12,Cisco Brewers,Nantucket,MA,Whale's Tale Pale Ale (Cisco Brewers)
67,60,1772,Jacaranada Rye IPA,American IPA,320,16,Claremont Craft Ales,Claremont,CA,Jacaranada Rye IPA (Claremont Craft Ales)
0.06,75,1393,Cascadian Dark Ale,American Black Ale,418,12,Coalition Brewing Company,Portland,OR,Cascadian Dark Ale (Coalition Brewing Company)
44,13,893,Wheat the People,American Pale Wheat Ale,418,16,Coalition Brewing Company,Portland,OR,Wheat the People (Coalition Brewing Company)
47,17,1407,Tybee Island Blonde,American Blonde Ale,415,12,Coastal Empire Beer Company,Savannah,GA,Tybee Island Blonde (Coastal Empire Beer Company)
62,55,1406,Savannah Brown Ale,American Brown Ale,415,12,Coastal Empire Beer Company,Savannah,GA,Savannah Brown Ale (Coastal Empire Beer Company)
46,11,2438,Rhode Island Blueberry,KÃ¶lsch,101,12,Coastal Extreme Brewing Company,Newport,RI,Rhode Island Blueberry (Coastal Extreme Brewing Company)
65,75,2437,Newport Storm IPA,American IPA,101,12,Coastal Extreme Brewing Company,Newport,RI,Newport Storm IPA (Coastal Extreme Brewing Company)
52,24,751,Hurricane Amber Ale (2004),American Amber / Red Ale,101,12,Coastal Extreme Brewing Company,Newport,RI,Hurricane Amber Ale (2004) (Coastal Extreme Brewing Company)
52,24,120,Hurricane Amber Ale,American Amber / Red Ale,101,12,Coastal Extreme Brewing Company,Newport,RI,Hurricane Amber Ale (Coastal Extreme Brewing Company)
0.0579999999999999,NA,2061,Big Blue Van,Fruit / Vegetable Beer,232,16,College Street Brewhouse and Pub,Lake Havasu City,AZ,Big Blue Van (College Street Brewhouse and Pub)
68,75,970,Des Moines IPA,American IPA,482,16,Confluence Brewing Company,Des Moines,IA,Des Moines IPA (Confluence Brewing Company)
48,22,969,Capital Gold Golden Lager,German Pilsener,482,16,Confluence Brewing Company,Des Moines,IA,Capital Gold Golden Lager (Confluence Brewing Company)
0.0559999999999999,21,968,Farmer John's Multi-Grain Ale,American Blonde Ale,482,16,Confluence Brewing Company,Des Moines,IA,Farmer John's Multi-Grain Ale (Confluence Brewing Company)
0.05,NA,2351,Behemoth,American Pilsner,139,12,Core Brewing & Distilling Company,Springdale,AR,Behemoth (Core Brewing & Distilling Company)
52,NA,1650,Arkansas Red,American Amber / Red Ale,139,12,Core Brewing & Distilling Company,Springdale,AR,Arkansas Red (Core Brewing & Distilling Company)
57,NA,1337,Core Oatmeal Stout,Oatmeal Stout,139,12,Core Brewing & Distilling Company,Springdale,AR,Core Oatmeal Stout (Core Brewing & Distilling Company)
61,NA,1336,Core ESB,Extra Special / Strong Bitter (ESB),139,12,Core Brewing & Distilling Company,Springdale,AR,Core ESB (Core Brewing & Distilling Company)
38,NA,737,Chester's Beer (2005),American Pale Lager,512,12,Cottrell Brewing,Pawcatuck,CT,Chester's Beer (2005) (Cottrell Brewing)
0.05,NA,129,Heiner Brau KÃ¶lsch,KÃ¶lsch,553,12,Covington Brewhouse,Covington,LA,Heiner Brau KÃ¶lsch (Covington Brewhouse)
48,NA,716,Trigger Blonde Ale,American Blonde Ale,515,16,Crabtree Brewing Company,Greeley,CO,Trigger Blonde Ale (Crabtree Brewing Company)
75,29,659,Crabtree Oatmeal Stout,Oatmeal Stout,515,16,Crabtree Brewing Company,Greeley,CO,Crabtree Oatmeal Stout (Crabtree Brewing Company)
77,71,556,Eclipse Black IPA,American Black Ale,515,16,Crabtree Brewing Company,Greeley,CO,Eclipse Black IPA (Crabtree Brewing Company)
0.06,46,2538,Neomexicanus Native,American Pale Ale (APA),63,12,Crazy Mountain Brewing Company,Edwards,CO,Neomexicanus Native (Crazy Mountain Brewing Company)
75,25,2355,Old Soul,Belgian Strong Pale Ale,63,12,Crazy Mountain Brewing Company,Edwards,CO,Old Soul (Crazy Mountain Brewing Company)
59,NA,1689,Snowcat Coffee Stout,American Stout,63,12,Crazy Mountain Brewing Company,Edwards,CO,Snowcat Coffee Stout (Crazy Mountain Brewing Company)
NA,NA,1163,WinterWonderGrass Festival Ale,American Amber / Red Ale,63,12,Crazy Mountain Brewing Company,Edwards,CO,WinterWonderGrass Festival Ale (Crazy Mountain Brewing Company)
NA,NA,940,Boohai Red Ale,American Amber / Red Ale,63,12,Crazy Mountain Brewing Company,Edwards,CO,Boohai Red Ale (Crazy Mountain Brewing Company)
52,15,685,Lava Lake Wit,Witbier,63,12,Crazy Mountain Brewing Company,Edwards,CO,Lava Lake Wit (Crazy Mountain Brewing Company)
0.06,NA,613,Mountain Livin' Pale Ale,American Pale Ale (APA),63,12,Crazy Mountain Brewing Company,Edwards,CO,Mountain Livin' Pale Ale (Crazy Mountain Brewing Company)
52,25,356,Crazy Mountain Amber Ale,American Amber / Red Ale,63,12,Crazy Mountain Brewing Company,Edwards,CO,Crazy Mountain Amber Ale (Crazy Mountain Brewing Company)
65,65,2029,Tropicalia,American IPA,247,12,Creature Comforts,Athens,GA,Tropicalia (Creature Comforts)
45,NA,2028,Athena,Berliner Weissbier,247,12,Creature Comforts,Athens,GA,Athena (Creature Comforts)
49,25,2293,Aviator Raspberry Blonde,American Blonde Ale,169,12,Crooked Fence Brewing Company,Garden City,ID,Aviator Raspberry Blonde (Crooked Fence Brewing Company)
55,NA,1105,3 Picket Porter,American Porter,169,12,Crooked Fence Brewing Company,Garden City,ID,3 Picket Porter (Crooked Fence Brewing Company)
0.0559999999999999,NA,1104,Rusty Nail Pale Ale,American Pale Ale (APA),169,12,Crooked Fence Brewing Company,Garden City,ID,Rusty Nail Pale Ale (Crooked Fence Brewing Company)
65,NA,2145,Red Water Irish Style Red,American Amber / Red Ale,212,12,Crow Peak Brewing Company,Spearfish,SD,Red Water Irish Style Red (Crow Peak Brewing Company)
66,NA,1804,MjÃ¶llnir,Herbed / Spiced Beer,212,12,Crow Peak Brewing Company,Spearfish,SD,MjÃ¶llnir (Crow Peak Brewing Company)
55,NA,1602,Bear Butte Nut Brown Ale,American Brown Ale,212,12,Crow Peak Brewing Company,Spearfish,SD,Bear Butte Nut Brown Ale (Crow Peak Brewing Company)
45,NA,1301,Easy Livin' Summer Ale,American Blonde Ale,212,12,Crow Peak Brewing Company,Spearfish,SD,Easy Livin' Summer Ale (Crow Peak Brewing Company)
55,NA,542,Canyon Cream Ale,Cream Ale,212,12,Crow Peak Brewing Company,Spearfish,SD,Canyon Cream Ale (Crow Peak Brewing Company)
69,NA,272,Pile O'Dirt Porter,American Porter,212,12,Crow Peak Brewing Company,Spearfish,SD,Pile O'Dirt Porter (Crow Peak Brewing Company)
0.06,NA,271,11th Hour IPA,American IPA,212,12,Crow Peak Brewing Company,Spearfish,SD,11th Hour IPA (Crow Peak Brewing Company)
0.06,31,1057,South Ridge Amber Ale,American Amber / Red Ale,472,16,Crystal Springs Brewing Company,Boulder,CO,South Ridge Amber Ale (Crystal Springs Brewing Company)
52,23,681,Summertime Ale,KÃ¶lsch,472,16,Crystal Springs Brewing Company,Boulder,CO,Summertime Ale (Crystal Springs Brewing Company)
49,NA,1789,Lost River Blonde Ale,American Blonde Ale,315,16,Cutters Brewing Company,Avon,IN,Lost River Blonde Ale (Cutters Brewing Company)
54,NA,1788,Monon Wheat,Witbier,315,16,Cutters Brewing Company,Avon,IN,Monon Wheat (Cutters Brewing Company)
0.08,NA,1787,Floyd's Folly,Scottish Ale,315,16,Cutters Brewing Company,Avon,IN,Floyd's Folly (Cutters Brewing Company)
63,NA,1786,Half Court IPA,American IPA,315,16,Cutters Brewing Company,Avon,IN,Half Court IPA (Cutters Brewing Company)
45,NA,1763,Geary's Pale Ale,English Pale Ale,323,12,D.L. Geary Brewing Company,Portland,ME,Geary's Pale Ale (D.L. Geary Brewing Company)
0.06,NA,1311,Geary's Summer Ale,KÃ¶lsch,323,12,D.L. Geary Brewing Company,Portland,ME,Geary's Summer Ale (D.L. Geary Brewing Company)
0.08,NA,2078,Stone of Arbroath,Scotch Ale / Wee Heavy,227,12,DC Brau Brewing Company,Washington,DC,Stone of Arbroath (DC Brau Brewing Company)
0.05,15,1809,The Tradition,American Blonde Ale,227,12,DC Brau Brewing Company,Washington,DC,The Tradition (DC Brau Brewing Company)
53,11,1263,El Hefe Speaks,Hefeweizen,227,12,DC Brau Brewing Company,Washington,DC,El Hefe Speaks (DC Brau Brewing Company)
55,NA,1092,Penn Quarter Porter,American Porter,227,12,DC Brau Brewing Company,Washington,DC,Penn Quarter Porter (DC Brau Brewing Company)
92,115,851,On the Wings of Armageddon,American Double / Imperial IPA,227,12,DC Brau Brewing Company,Washington,DC,On the Wings of Armageddon (DC Brau Brewing Company)
65,80,186,The Corruption,American IPA,227,12,DC Brau Brewing Company,Washington,DC,The Corruption (DC Brau Brewing Company)
0.07,NA,185,The Citizen,Belgian Pale Ale,227,12,DC Brau Brewing Company,Washington,DC,The Citizen (DC Brau Brewing Company)
0.06,NA,184,The Public,American Pale Ale (APA),227,12,DC Brau Brewing Company,Washington,DC,The Public (DC Brau Brewing Company)
65,NA,1224,Dank IPA,American IPA,451,16,Dad & Dude's Breweria,Aurora,CO,Dank IPA (Dad & Dude's Breweria)
65,NA,964,Dank IPA (2012),American IPA,451,16,Dad & Dude's Breweria,Aurora,CO,Dank IPA (2012) (Dad & Dude's Breweria)
72,NA,1623,Lift Off IPA,American IPA,358,16,Daredevil Brewing Company,Shelbyville,IN,Lift Off IPA (Daredevil Brewing Company)
55,NA,110,BrewFarm Select Golden Lager,American Pale Lager,554,12,Dave's Brewfarm,Wilson,WI,BrewFarm Select Golden Lager (Dave's Brewfarm)
0.05,NA,1735,Sprocket Blonde Ale (2006),American Blonde Ale,333,12,David's Ale Works,Diamond Springs,CA,Sprocket Blonde Ale (2006) (David's Ale Works)
0.05,NA,1734,Sprocket Pale Ale (2006),American Pale Ale (APA),333,12,David's Ale Works,Diamond Springs,CA,Sprocket Pale Ale (2006) (David's Ale Works)
63,37,1746,Dead Armadillo Amber Ale,American Amber / Red Ale,330,12,Dead Armadillo Craft Brewing,Tulsa,OK,Dead Armadillo Amber Ale (Dead Armadillo Craft Brewing)
0.06,NA,2371,Neato Bandito,Euro Pale Lager,127,12,Deep Ellum Brewing Company,Dallas,TX,Neato Bandito (Deep Ellum Brewing Company)
75,33,2251,Oak Cliff Coffee Ale,American Brown Ale,127,12,Deep Ellum Brewing Company,Dallas,TX,Oak Cliff Coffee Ale (Deep Ellum Brewing Company)
85,100,2166,Dream Crusher Double IPA,American Double / Imperial IPA,127,12,Deep Ellum Brewing Company,Dallas,TX,Dream Crusher Double IPA (Deep Ellum Brewing Company)
0.06,NA,1827,Deep Ellum Pale Ale,American Pale Ale (APA),127,12,Deep Ellum Brewing Company,Dallas,TX,Deep Ellum Pale Ale (Deep Ellum Brewing Company)
0.07,NA,1203,Double Brown Stout,Baltic Porter,127,12,Deep Ellum Brewing Company,Dallas,TX,Double Brown Stout (Deep Ellum Brewing Company)
48,25,1202,Farmhouse Wit,Saison / Farmhouse Ale,127,16,Deep Ellum Brewing Company,Dallas,TX,Farmhouse Wit (Deep Ellum Brewing Company)
46,NA,1161,Rye Pils Session Lager,German Pilsener,127,12,Deep Ellum Brewing Company,Dallas,TX,Rye Pils Session Lager (Deep Ellum Brewing Company)
52,23,946,Dallas Blonde,American Blonde Ale,127,12,Deep Ellum Brewing Company,Dallas,TX,Dallas Blonde (Deep Ellum Brewing Company)
0.07,70,943,Deep Ellum IPA,American IPA,127,12,Deep Ellum Brewing Company,Dallas,TX,Deep Ellum IPA (Deep Ellum Brewing Company)
45,44,1886,Thrasher Session India Pale Ale,American IPA,283,12,Defiance Brewing Company,Hays,KS,Thrasher Session India Pale Ale (Defiance Brewing Company)
0.05,16,1885,Gutch English Style Mild Ale,English Pale Mild Ale,283,12,Defiance Brewing Company,Hays,KS,Gutch English Style Mild Ale (Defiance Brewing Company)
59,55,1213,Chuli Stout,Irish Dry Stout,453,12,Denali Brewing Company,Talkeetna,AK,Chuli Stout (Denali Brewing Company)
0.0559999999999999,46,1159,Mother Ale,American Blonde Ale,453,12,Denali Brewing Company,Talkeetna,AK,Mother Ale (Denali Brewing Company)
65,71,947,Twister Creek India Pale Ale,American IPA,453,12,Denali Brewing Company,Talkeetna,AK,Twister Creek India Pale Ale (Denali Brewing Company)
0.0579999999999999,46,929,Single Engine Red,Irish Red Ale,453,12,Denali Brewing Company,Talkeetna,AK,Single Engine Red (Denali Brewing Company)
0.07,NA,1944,Incredible Pedal IPA,American IPA,263,12,Denver Beer Company,Denver,CO,Incredible Pedal IPA (Denver Beer Company)
0.05,NA,1943,Graham Cracker Porter,American Porter,263,12,Denver Beer Company,Denver,CO,Graham Cracker Porter (Denver Beer Company)
0.05,40,1210,Mirror Pond Pale Ale,American Pale Ale (APA),454,12,Deschutes Brewery,Bend,OR,Mirror Pond Pale Ale (Deschutes Brewery)
52,16,2550,Weissenheimer,Hefeweizen,57,12,Destihl Brewery,Bloomington,IL,Weissenheimer (Destihl Brewery)
49,22,2505,Abbey's Single (2015- ),Abbey Single Ale,57,12,Destihl Brewery,Bloomington,IL,Abbey's Single (2015- ) (Destihl Brewery)
